student_id,course_id,completion_status,quiz_score,time_spent,engagement_score,interaction_score,completion_encoded
STU00801,CRS00063,Not completed,94,86,0.3834391109017981,0.4526878221803596,0
STU00801,CRS00479,Not completed,73,150,0.598502553555636,0.4117005107111272,0
STU00801,CRS00221,Completed,98,299,0.8486740356070086,0.9617348071214018,1
STU00802,CRS00088,Completed,83,295,0.9370837986283724,0.9194167597256744,1
STU00802,CRS00139,Not completed,77,38,0.270541880213982,0.3621083760427964,0
STU00802,CRS00071,Completed,70,244,0.9786566663281892,0.8757313332656378,1
STU00802,CRS00152,Not completed,65,66,0.1695977837423806,0.2939195567484761,0
STU00802,CRS00063,Not completed,66,81,0.3657037014160256,0.3371407402832051,0
STU00802,CRS00154,Not completed,76,155,0.1484973556960304,0.3336994711392061,0
STU00802,CRS00125,Completed,77,197,0.1187347776051839,0.7317469555210369,1
STU00802,CRS00153,Not completed,83,125,0.7156653387294429,0.4751330677458886,0
STU00802,CRS00056,Not completed,94,226,0.5874193711218448,0.4934838742243689,0
STU00802,CRS00140,Completed,81,16,0.3251182971141173,0.7890236594228236,1
STU00802,CRS00038,Completed,78,163,0.6533105763042121,0.8426621152608424,1
STU00802,CRS00010,Not completed,97,296,0.4087727634706991,0.4697545526941398,0
STU00802,CRS00375,Not completed,62,119,0.4483607040099666,0.3376721408019933,0
STU00802,CRS00328,Not completed,50,91,0.6477627362569465,0.3295525472513892,0
STU00802,CRS00312,Not completed,77,26,0.7186250994200867,0.4517250198840173,0
STU00802,CRS00266,Not completed,30,35,0.1026924379937059,0.1405384875987411,0
STU00802,CRS00129,Completed,63,189,0.7766640859928395,0.807332817198568,1
STU00802,CRS00335,Completed,52,210,0.6517898645779286,0.7383579729155858,1
STU00802,CRS00192,Not completed,62,235,0.971062027936092,0.4422124055872184,0
STU00802,CRS00487,Completed,31,91,0.987857732998621,0.7215715465997242,1
STU00803,CRS00268,Not completed,89,140,0.0318626444714676,0.3623725288942935,0
STU00803,CRS00278,Completed,61,152,0.3712115604945581,0.7182423120989117,1
STU00803,CRS00312,Completed,78,107,0.7773506041533443,0.867470120830669,1
STU00803,CRS00277,Not completed,87,239,0.8519657531057169,0.5183931506211434,0
STU00803,CRS00260,Completed,75,170,0.5489897300974478,0.8097979460194896,1
STU00803,CRS00318,Completed,64,110,0.3997398397029594,0.7359479679405919,1
STU00803,CRS00177,Not completed,78,262,0.8402037256537713,0.4800407451307543,0
STU00803,CRS00199,Completed,84,214,0.5875577481447264,0.8535115496289453,1
STU00803,CRS00246,Completed,68,242,0.5832465042699894,0.7886493008539979,1
STU00803,CRS00210,Completed,100,275,0.068007631008361,0.8136015262016723,1
STU00803,CRS00323,Completed,65,19,0.4052598701572578,0.7410519740314516,1
STU00803,CRS00222,Not completed,75,281,0.6717067496722398,0.434341349934448,0
STU00803,CRS00073,Completed,90,94,0.3437469293945884,0.8287493858789177,1
STU00803,CRS00420,Not completed,35,45,0.6240002198289452,0.264800043965789,0
STU00803,CRS00170,Not completed,81,242,0.6961102112759031,0.4632220422551807,0
STU00803,CRS00370,Completed,78,40,0.1847179561773388,0.7489435912354678,1
STU00803,CRS00213,Not completed,70,208,0.022391542516572,0.2844783085033144,0
STU00803,CRS00253,Not completed,84,245,0.7898111863256889,0.4939622372651378,0
STU00803,CRS00141,Not completed,83,62,0.5267168723099798,0.437343374461996,0
STU00803,CRS00075,Not completed,77,280,0.1403847829455773,0.3360769565891155,0
STU00804,CRS00048,Completed,85,255,0.3880386485122522,0.8176077297024504,1
STU00804,CRS00095,Completed,93,62,0.481031137906878,0.8682062275813757,1
STU00804,CRS00156,Not completed,65,88,0.6584067140348274,0.3916813428069655,0
STU00804,CRS00033,Completed,69,113,0.6622772298183762,0.8084554459636752,1
STU00804,CRS00116,Completed,99,242,0.2890751220301829,0.8538150244060366,1
STU00804,CRS00002,Completed,71,272,0.1752277721866301,0.719045554437326,1
STU00804,CRS00110,Completed,92,64,0.6313011562481651,0.894260231249633,1
STU00804,CRS00043,Not completed,88,225,0.2201140402143849,0.396022808042877,0
STU00804,CRS00064,Not completed,72,159,0.0783040412458982,0.3036608082491796,0
STU00804,CRS00086,Not completed,94,102,0.9284659522992278,0.5616931904598456,0
STU00804,CRS00079,Not completed,72,177,0.4832528960000941,0.3846505792000188,0
STU00804,CRS00122,Not completed,74,123,0.4357058441336897,0.3831411688267379,0
STU00804,CRS00267,Completed,78,203,0.2877307451719152,0.7695461490343831,1
STU00804,CRS00489,Not completed,65,127,0.87939202454546,0.435878404909092,0
STU00804,CRS00081,Not completed,77,61,0.3783082968484054,0.3836616593696811,0
STU00804,CRS00344,Not completed,40,214,0.3763323724398429,0.2352664744879686,0
STU00804,CRS00250,Completed,35,162,0.3269895002416259,0.6053979000483252,1
STU00804,CRS00366,Completed,68,133,0.3089040669520733,0.7337808133904147,1
STU00804,CRS00455,Not completed,36,296,0.9821321034894182,0.3404264206978836,0
STU00804,CRS00437,Completed,41,226,0.6125335909023975,0.6865067181804796,1
STU00805,CRS00460,Completed,86,166,0.6867180249068939,0.8813436049813788,1
STU00805,CRS00415,Completed,86,70,0.4594345102069744,0.8358869020413949,1
STU00805,CRS00401,Completed,75,102,0.6317029231738598,0.826340584634772,1
STU00805,CRS00376,Completed,89,275,0.2765656514174704,0.811313130283494,1
STU00805,CRS00446,Completed,62,197,0.9088896174499842,0.8297779234899969,1
STU00805,CRS00487,Completed,91,93,0.6083151623567468,0.8856630324713494,1
STU00805,CRS00444,Completed,76,195,0.1565663599187327,0.7353132719837466,1
STU00805,CRS00438,Not completed,84,259,0.4022678294264011,0.4164535658852802,0
STU00805,CRS00341,Completed,61,272,0.9710936574414832,0.8382187314882967,1
STU00805,CRS00454,Not completed,81,110,0.5575967384874945,0.4355193476974989,0
STU00805,CRS00488,Not completed,68,94,0.1228469782032705,0.2965693956406541,0
STU00805,CRS00351,Completed,68,88,0.4037228109057942,0.7527445621811589,1
STU00805,CRS00332,Completed,96,46,0.8452679452802717,0.9530535890560544,1
STU00805,CRS00318,Completed,89,80,0.9120406128674176,0.9384081225734836,1
STU00805,CRS00443,Completed,77,22,0.2734408442961135,0.7626881688592227,1
STU00805,CRS00260,Completed,89,202,0.4509271350862132,0.8461854270172426,1
STU00805,CRS00247,Completed,74,224,0.1806279028922586,0.7321255805784517,1
STU00805,CRS00310,Completed,85,254,0.1223630415086486,0.7644726083017297,1
STU00805,CRS00476,Completed,75,245,0.8381372393187664,0.8676274478637533,1
STU00805,CRS00065,Completed,77,18,0.0978402036243959,0.7275680407248792,1
STU00806,CRS00404,Completed,63,41,0.8646698130027612,0.8249339626005523,1
STU00806,CRS00454,Completed,76,221,0.974169731981356,0.8988339463962713,1
STU00806,CRS00410,Not completed,65,95,0.4113396319967782,0.3422679263993556,0
STU00806,CRS00415,Not completed,61,290,0.3910189624571525,0.3222037924914305,0
STU00806,CRS00439,Completed,67,108,0.072067857124427,0.6824135714248855,1
STU00806,CRS00379,Not completed,82,110,0.1002733391669102,0.348054667833382,0
STU00806,CRS00443,Not completed,72,274,0.5930994755947515,0.4066198951189503,0
STU00806,CRS00401,Not completed,80,123,0.0148427603902091,0.3229685520780418,0
STU00806,CRS00467,Completed,94,293,0.0683988317731083,0.7896797663546217,1
STU00806,CRS00428,Completed,60,295,0.2389906622844914,0.6877981324568982,1
STU00806,CRS00342,Not completed,67,121,0.5786658238035195,0.3837331647607039,0
STU00806,CRS00392,Not completed,65,233,0.1509058918727505,0.2901811783745501,0
STU00806,CRS00035,Completed,94,185,0.5984504436583405,0.8956900887316681,1
STU00806,CRS00143,Not completed,78,208,0.7797734008989571,0.4679546801797914,0
STU00806,CRS00199,Completed,85,77,0.4831674186292122,0.8366334837258425,1
STU00806,CRS00129,Not completed,89,276,0.642592510211371,0.4845185020422742,0
STU00806,CRS00112,Not completed,75,36,0.8127501237455204,0.4625500247491041,0
STU00806,CRS00368,Not completed,88,81,0.7313595370832099,0.498271907416642,0
STU00806,CRS00481,Completed,66,18,0.7327490578943806,0.8105498115788762,1
STU00806,CRS00374,Completed,68,126,0.9071615280114066,0.8534323056022813,1
STU00807,CRS00180,Completed,99,47,0.8884659697352758,0.9736931939470552,1
STU00807,CRS00261,Completed,96,57,0.3938865056289996,0.8627773011258,1
STU00807,CRS00243,Completed,90,166,0.2783567924400493,0.8156713584880099,1
STU00807,CRS00244,Completed,64,196,0.6418491050138214,0.7843698210027643,1
STU00807,CRS00287,Completed,64,62,0.2142363568796763,0.6988472713759353,1
STU00807,CRS00317,Completed,81,270,0.2063615971475478,0.7652723194295097,1
STU00807,CRS00304,Completed,89,211,0.7072271169338272,0.8974454233867655,1
STU00807,CRS00214,Not completed,69,225,0.0373013328741077,0.2834602665748215,0
STU00807,CRS00191,Not completed,63,136,0.7959781708550172,0.4111956341710034,0
STU00807,CRS00274,Not completed,96,299,0.5723256915818518,0.4984651383163703,0
STU00807,CRS00232,Not completed,84,224,0.479428534085874,0.4318857068171748,0
STU00807,CRS00249,Completed,65,116,0.1805572528033161,0.6961114505606633,1
STU00807,CRS00066,Completed,71,192,0.3084315879821224,0.7456863175964245,1
STU00807,CRS00352,Not completed,44,99,0.6201028501140281,0.3000205700228056,0
STU00807,CRS00108,Not completed,87,285,0.4282558820492346,0.4336511764098469,0
STU00807,CRS00193,Completed,90,160,0.0359867282189931,0.7671973456437986,1
STU00807,CRS00453,Completed,34,244,0.1524746453838454,0.5664949290767691,1
STU00807,CRS00332,Not completed,78,89,0.1866009278585252,0.3493201855717051,0
STU00807,CRS00145,Completed,97,296,0.0683491556229716,0.8016698311245943,1
STU00807,CRS00036,Completed,83,75,0.7415293357341439,0.8803058671468288,1
STU00808,CRS00053,Not completed,99,129,0.2295404025140642,0.4419080805028129,0
STU00808,CRS00105,Not completed,84,45,0.7760555084928151,0.4912111016985631,0
STU00808,CRS00009,Not completed,60,169,0.5050163970322719,0.3410032794064543,0
STU00808,CRS00113,Completed,94,70,0.9785688511936528,0.9717137702387306,1
STU00808,CRS00104,Not completed,95,249,0.4731899272663747,0.4746379854532749,0
STU00808,CRS00145,Completed,70,21,0.4939714161368669,0.7787942832273733,1
STU00808,CRS00016,Completed,82,191,0.9428388593782164,0.9165677718756432,1
STU00808,CRS00146,Completed,74,100,0.3727416609833387,0.7705483321966677,1
STU00808,CRS00045,Not completed,80,230,0.0737392693673958,0.3347478538734792,0
STU00808,CRS00118,Completed,74,147,0.0714581872800752,0.710291637456015,1
STU00808,CRS00055,Completed,91,124,0.4060927259949604,0.8452185451989921,1
STU00808,CRS00014,Not completed,89,133,0.743329240971739,0.5046658481943478,0
STU00808,CRS00397,Completed,79,85,0.2805711946032238,0.7721142389206448,1
STU00808,CRS00239,Not completed,67,266,0.2288687930903976,0.3137737586180795,0
STU00808,CRS00270,Not completed,34,26,0.6093260441742941,0.2578652088348588,0
STU00808,CRS00348,Completed,30,54,0.2748800285250309,0.5749760057050062,1
STU00808,CRS00071,Not completed,71,47,0.6469312579614587,0.4133862515922917,0
STU00808,CRS00333,Completed,70,42,0.3467292937452336,0.7493458587490467,1
STU00808,CRS00369,Completed,42,173,0.624072468923602,0.6928144937847205,1
STU00808,CRS00186,Completed,46,129,0.2932819212050175,0.6426563842410036,1
STU00809,CRS00120,Not completed,87,299,0.4335326325307208,0.4347065265061442,0
STU00809,CRS00220,Not completed,70,93,0.4508227726208298,0.3701645545241659,0
STU00809,CRS00384,Not completed,64,260,0.9465450976181152,0.4453090195236231,0
STU00809,CRS00388,Not completed,41,66,0.2803613193480562,0.2200722638696112,0
STU00809,CRS00226,Completed,77,104,0.4330540257149571,0.7946108051429915,1
STU00809,CRS00232,Completed,80,32,0.1724505062195054,0.7544901012439011,1
STU00809,CRS00089,Completed,85,269,0.3836553812825911,0.8167310762565182,1
STU00809,CRS00244,Completed,56,183,0.9301097249078712,0.8100219449815743,1
STU00809,CRS00308,Completed,31,107,0.0508830865754427,0.5341766173150886,1
STU00809,CRS00449,Not completed,57,181,0.3659445803971174,0.3011889160794234,0
STU00809,CRS00367,Completed,41,26,0.7348670620455695,0.7109734124091139,1
STU00809,CRS00313,Not completed,42,130,0.8843631930254842,0.3448726386050968,0
STU00809,CRS00006,Completed,85,23,0.6829207115947369,0.8765841423189473,1
STU00809,CRS00233,Completed,65,59,0.5344998072974659,0.7668999614594932,1
STU00809,CRS00405,Not completed,64,253,0.775051091865998,0.4110102183731996,0
STU00809,CRS00317,Not completed,73,257,0.693362007488794,0.4306724014977587,0
STU00809,CRS00264,Not completed,33,89,0.3330678181783093,0.1986135636356618,0
STU00809,CRS00464,Not completed,64,28,0.6269482013477781,0.3813896402695556,0
STU00809,CRS00146,Not completed,62,272,0.5244948456651272,0.3528989691330254,0
STU00809,CRS00012,Completed,99,169,0.9364512924776704,0.983290258495534,1
STU00810,CRS00192,Not completed,89,264,0.0543835995968823,0.3668767199193765,0
STU00810,CRS00301,Not completed,66,144,0.4123358681219392,0.3464671736243878,0
STU00810,CRS00286,Completed,73,205,0.4062600918855975,0.7732520183771194,1
STU00810,CRS00198,Not completed,79,30,0.6156135489886652,0.4391227097977331,0
STU00810,CRS00177,Not completed,86,137,0.5767143851746463,0.4593428770349293,0
STU00810,CRS00304,Completed,69,39,0.1994955123872143,0.7158991024774428,1
STU00810,CRS00268,Not completed,72,114,0.6768786127405008,0.4233757225481001,0
STU00810,CRS00327,Not completed,82,155,0.1832564919890807,0.3646512983978162,0
STU00810,CRS00188,Not completed,74,216,0.4273877682720104,0.381477553654402,0
STU00810,CRS00260,Completed,83,192,0.6296314208402083,0.8579262841680416,1
STU00810,CRS00207,Not completed,81,30,0.1462317193191625,0.3532463438638326,0
STU00810,CRS00246,Completed,90,50,0.7503496795206157,0.9100699359041232,1
STU00810,CRS00460,Completed,79,151,0.5127352429753989,0.8185470485950799,1
STU00810,CRS00277,Not completed,80,226,0.7894022996646377,0.4778804599329276,0
STU00810,CRS00249,Completed,97,207,0.2902535817343554,0.8460507163468711,1
STU00810,CRS00066,Not completed,86,246,0.6104696073277882,0.4660939214655576,0
STU00810,CRS00421,Completed,79,66,0.6250059919515351,0.8410011983903071,1
STU00810,CRS00444,Completed,36,66,0.67212606773438,0.678425213546876,1
STU00810,CRS00404,Completed,41,20,0.9604666313852672,0.7560933262770535,1
STU00810,CRS00111,Completed,97,254,0.4347218632813516,0.8749443726562703,1
STU00811,CRS00223,Not completed,73,236,0.2494160547097484,0.3418832109419497,0
STU00811,CRS00237,Not completed,66,67,0.3991601910853307,0.3438320382170661,0
STU00811,CRS00264,Not completed,62,102,0.4481112696992005,0.3376222539398401,0
STU00811,CRS00331,Not completed,96,231,0.3502317340246832,0.4540463468049366,0
STU00811,CRS00263,Not completed,89,74,0.834609737570932,0.5229219475141864,0
STU00811,CRS00252,Completed,97,176,0.1581451122655147,0.819629022453103,1
STU00811,CRS00281,Completed,95,229,0.3985172893659261,0.8597034578731853,1
STU00811,CRS00201,Completed,78,253,0.7493227063073964,0.8618645412614794,1
STU00811,CRS00178,Completed,85,71,0.3259299590230315,0.8051859918046063,1
STU00811,CRS00307,Completed,94,114,0.7628628284593928,0.9285725656918786,1
STU00811,CRS00231,Completed,95,242,0.05990065997726,0.791980131995452,1
STU00811,CRS00230,Not completed,74,249,0.669743556674295,0.429948711334859,0
STU00811,CRS00377,Not completed,60,124,0.7042017840323673,0.3808403568064734,0
STU00811,CRS00228,Not completed,83,258,0.168645808016984,0.3657291616033968,0
STU00811,CRS00054,Completed,92,106,0.2584464323614253,0.8196892864722851,1
STU00811,CRS00213,Completed,76,260,0.3828499689273743,0.780569993785475,1
STU00811,CRS00472,Not completed,50,206,0.9658158801433544,0.3931631760286709,0
STU00811,CRS00403,Not completed,63,198,0.2753165776329032,0.3070633155265806,0
STU00811,CRS00192,Completed,89,267,0.9146260075649127,0.9389252015129824,1
STU00811,CRS00169,Not completed,100,152,0.9172705500684688,0.5834541100136938,0
STU00812,CRS00187,Completed,34,270,0.091089557472322,0.5542179114944644,1
STU00812,CRS00342,Not completed,37,133,0.0674408228947102,0.161488164578942,0
STU00812,CRS00307,Completed,33,225,0.8102878427348348,0.694057568546967,1
STU00812,CRS00306,Not completed,35,256,0.7078644983114549,0.281572899662291,0
STU00812,CRS00297,Not completed,54,137,0.6947276481410483,0.3549455296282097,0
STU00812,CRS00005,Not completed,99,231,0.3334917745875687,0.4626983549175137,0
STU00812,CRS00150,Not completed,68,34,0.998611796039892,0.4717223592079784,0
STU00812,CRS00410,Not completed,30,261,0.7851747919933533,0.2770349583986706,0
STU00812,CRS00172,Completed,72,26,0.7245904220962216,0.8329180844192443,1
STU00812,CRS00433,Completed,37,112,0.394229595581353,0.6268459191162706,1
STU00812,CRS00329,Completed,41,238,0.8025317593365201,0.724506351867304,1
STU00812,CRS00100,Completed,60,190,0.298608102235109,0.6997216204470218,1
STU00812,CRS00436,Not completed,75,68,0.5551589471273072,0.4110317894254615,0
STU00812,CRS00427,Completed,79,31,0.7757656598708024,0.8711531319741606,1
STU00812,CRS00136,Not completed,65,177,0.2254232559019648,0.3050846511803929,0
STU00812,CRS00428,Completed,63,68,0.7911028743020698,0.810220574860414,1
STU00812,CRS00230,Completed,57,17,0.5086768804638446,0.729735376092769,1
STU00812,CRS00191,Not completed,40,25,0.8598625529080549,0.331972510581611,0
STU00812,CRS00347,Completed,31,285,0.963435270167506,0.7166870540335012,1
STU00812,CRS00299,Completed,58,41,0.2100069675316721,0.6740013935063345,1
STU00813,CRS00072,Not completed,87,21,0.5138387061253186,0.4507677412250637,0
STU00813,CRS00118,Not completed,93,243,0.7396904934260132,0.5199380986852027,0
STU00813,CRS00253,Completed,85,135,0.6227150248132001,0.86454300496264,1
STU00813,CRS00335,Completed,100,284,0.5752617495141205,0.915052349902824,1
STU00813,CRS00070,Completed,96,283,0.5324490092635217,0.8904898018527043,1
STU00813,CRS00221,Completed,96,105,0.2888454295264679,0.8417690859052936,1
STU00813,CRS00105,Not completed,91,163,0.8618938105068638,0.5363787621013728,0
STU00813,CRS00096,Completed,79,177,0.4998243485413807,0.8159648697082762,1
STU00813,CRS00341,Not completed,90,131,0.8955654694004307,0.5391130938800862,0
STU00813,CRS00197,Completed,82,33,0.84701835070547,0.897403670141094,1
STU00813,CRS00215,Completed,98,25,0.46096154329197,0.884192308658394,1
STU00813,CRS00351,Not completed,62,160,0.3728876100971419,0.3225775220194283,0
STU00813,CRS00450,Not completed,82,56,0.4894278393026905,0.4258855678605381,0
STU00813,CRS00444,Completed,84,279,0.3645924616222629,0.8089184923244526,1
STU00813,CRS00492,Completed,67,234,0.3188418208004642,0.7317683641600928,1
STU00813,CRS00189,Not completed,81,88,0.5257040467390626,0.4291408093478125,0
STU00813,CRS00323,Completed,82,179,0.7848332025587084,0.8849666405117417,1
STU00813,CRS00165,Not completed,90,126,0.8179722962243673,0.5235944592448736,0
STU00813,CRS00319,Not completed,85,188,0.4348796530343211,0.4269759306068642,0
STU00813,CRS00048,Not completed,72,127,0.5371063312530652,0.395421266250613,0
STU00814,CRS00230,Not completed,82,15,0.3098324871324296,0.3899664974264859,0
STU00814,CRS00396,Completed,89,185,0.3275798867751579,0.8215159773550316,1
STU00814,CRS00011,Not completed,89,140,0.1820396644590401,0.3924079328918081,0
STU00814,CRS00213,Not completed,100,119,0.7594964751731021,0.5518992950346204,0
STU00814,CRS00399,Completed,95,40,0.4478984188525476,0.8695796837705095,1
STU00814,CRS00252,Completed,74,268,0.8468978665482493,0.8653795733096499,1
STU00814,CRS00058,Completed,72,157,0.2348232063279204,0.734964641265584,1
STU00814,CRS00262,Completed,81,100,0.6177718144354752,0.8475543628870952,1
STU00814,CRS00091,Completed,74,44,0.9087501389295428,0.8777500277859085,1
STU00814,CRS00457,Not completed,92,177,0.0455511023639371,0.3771102204727874,0
STU00814,CRS00126,Not completed,73,182,0.6351360558183508,0.4190272111636701,0
STU00814,CRS00111,Completed,95,129,0.6983132693511973,0.9196626538702396,1
STU00814,CRS00310,Completed,79,204,0.6958565989217981,0.8551713197843597,1
STU00814,CRS00164,Not completed,73,192,0.7683758950856385,0.4456751790171277,0
STU00814,CRS00107,Not completed,91,51,0.6518134801963184,0.4943626960392637,0
STU00814,CRS00040,Not completed,83,72,0.8607265491529197,0.5041453098305839,0
STU00814,CRS00285,Completed,99,192,0.6753882863085726,0.9310776572617144,1
STU00814,CRS00049,Not completed,73,38,0.3312600195106121,0.3582520039021224,0
STU00814,CRS00477,Not completed,99,242,0.4931471738057554,0.4946294347611511,0
STU00814,CRS00022,Completed,79,218,0.331235181979698,0.7822470363959397,1
STU00815,CRS00143,Not completed,74,76,0.6149646967167599,0.4189929393433519,0
STU00815,CRS00063,Completed,98,69,0.5029122080423408,0.8925824416084682,1
STU00815,CRS00015,Not completed,60,173,0.2452174402377468,0.2890434880475493,0
STU00815,CRS00014,Completed,77,53,0.6337516211015346,0.834750324220307,1
STU00815,CRS00047,Completed,85,295,0.7973691002602498,0.89947382005205,1
STU00815,CRS00153,Not completed,61,272,0.5725821420855306,0.3585164284171061,0
STU00815,CRS00117,Not completed,81,45,0.9580785293028172,0.5156157058605635,0
STU00815,CRS00045,Not completed,64,284,0.2750599812504463,0.3110119962500892,0
STU00815,CRS00096,Not completed,61,71,0.1951654505306141,0.2830330901061228,0
STU00815,CRS00056,Completed,63,191,0.780122095485639,0.8080244190971279,1
STU00815,CRS00029,Not completed,68,199,0.2842525305842407,0.3288505061168482,0
STU00815,CRS00088,Completed,81,129,0.2343358385418582,0.7708671677083717,1
STU00815,CRS00070,Not completed,81,48,0.1474801896852103,0.3534960379370421,0
STU00815,CRS00314,Not completed,68,286,0.5642269036426802,0.3848453807285361,0
STU00815,CRS00138,Not completed,72,268,0.1017803682918404,0.3083560736583681,0
STU00815,CRS00332,Not completed,48,140,0.9129028174583064,0.3745805634916612,0
STU00815,CRS00170,Not completed,67,19,0.9750124527922398,0.463002490558448,0
STU00815,CRS00218,Not completed,69,85,0.3546598500546142,0.3469319700109228,0
STU00815,CRS00280,Completed,69,267,0.7482319442508335,0.8256463888501666,1
STU00815,CRS00357,Not completed,41,94,0.4939630998595115,0.2627926199719023,0
STU00816,CRS00243,Not completed,92,36,0.3391401224110729,0.4358280244822146,0
STU00816,CRS00319,Completed,86,89,0.6656901774953407,0.8771380354990681,1
STU00816,CRS00477,Completed,72,263,0.3077819650436889,0.7495563930087378,1
STU00816,CRS00482,Completed,78,24,0.9657922301210824,0.9051584460242166,1
STU00816,CRS00196,Not completed,91,110,0.437187460368477,0.4514374920736954,0
STU00816,CRS00019,Not completed,93,237,0.436904333084841,0.4593808666169682,0
STU00816,CRS00340,Completed,92,59,0.757399419841375,0.9194798839682752,1
STU00816,CRS00162,Completed,89,59,0.5098649427774613,0.8579729885554923,1
STU00816,CRS00412,Not completed,83,269,0.5125009188230677,0.4345001837646136,0
STU00816,CRS00154,Not completed,91,69,0.3701789206133949,0.4380357841226791,0
STU00816,CRS00448,Not completed,74,150,0.3828887538539752,0.372577750770795,0
STU00816,CRS00305,Completed,91,159,0.1484431760064529,0.7936886352012906,1
STU00816,CRS00432,Completed,100,23,0.8866828404033648,0.977336568080673,1
STU00816,CRS00003,Not completed,91,274,0.1799709859973812,0.3999941971994763,0
STU00816,CRS00139,Not completed,72,178,0.7765524467348702,0.443310489346974,0
STU00816,CRS00480,Not completed,93,199,0.9431906469339746,0.560638129386795,0
STU00816,CRS00249,Not completed,76,250,0.0105088873903534,0.3061017774780707,0
STU00816,CRS00401,Completed,81,177,0.1163596573901001,0.7472719314780201,1
STU00816,CRS00301,Not completed,92,23,0.6555777616998412,0.4991155523399683,0
STU00816,CRS00273,Completed,97,164,0.8972253393921519,0.9674450678784304,1
STU00817,CRS00180,Not completed,70,184,0.3475561551482277,0.3495112310296455,0
STU00817,CRS00328,Completed,41,267,0.4682486568742273,0.6576497313748455,1
STU00817,CRS00305,Completed,61,172,0.6895675233013859,0.7819135046602772,1
STU00817,CRS00196,Not completed,42,286,0.2979323762332018,0.2275864752466403,0
STU00817,CRS00151,Completed,77,24,0.3996420014043177,0.7879284002808636,1
STU00817,CRS00193,Not completed,73,82,0.4384686824722339,0.3796937364944467,0
STU00817,CRS00340,Not completed,48,251,0.1932236561209088,0.2306447312241817,0
STU00817,CRS00497,Completed,57,191,0.8305166945662957,0.7941033389132591,1
STU00817,CRS00440,Not completed,48,34,0.3492262029182696,0.2618452405836539,0
STU00817,CRS00038,Not completed,79,38,0.8293485834411046,0.481869716688221,0
STU00817,CRS00154,Completed,68,204,0.6623901501609485,0.8044780300321898,1
STU00817,CRS00240,Not completed,50,126,0.8204132461897841,0.3640826492379568,0
STU00817,CRS00057,Completed,94,94,0.2032366514588374,0.8166473302917675,1
STU00817,CRS00125,Not completed,95,164,0.3623197610319603,0.4524639522063921,0
STU00817,CRS00482,Not completed,31,118,0.1915738912304235,0.1623147782460847,0
STU00817,CRS00295,Completed,69,113,0.0416476924911233,0.6843295384982246,1
STU00817,CRS00061,Completed,76,65,0.7758425359216189,0.8591685071843238,1
STU00817,CRS00284,Completed,62,137,0.7677715058618466,0.8015543011723694,1
STU00817,CRS00181,Completed,58,73,0.1277616460208646,0.657552329204173,1
STU00817,CRS00177,Not completed,80,228,0.4003250789299237,0.4000650157859848,0
STU00818,CRS00276,Completed,63,53,0.1893961308348679,0.6898792261669736,1
STU00818,CRS00302,Completed,77,116,0.2060670925949652,0.7492134185189931,1
STU00818,CRS00187,Completed,95,258,0.8907012527446909,0.9581402505489384,1
STU00818,CRS00218,Not completed,93,271,0.1998179541036729,0.4119635908207346,0
STU00818,CRS00274,Not completed,97,73,0.3571000101083289,0.4594200020216658,0
STU00818,CRS00235,Completed,76,157,0.2325088939642386,0.7505017787928479,1
STU00818,CRS00247,Completed,64,113,0.0896432151950444,0.6739286430390089,1
STU00818,CRS00172,Not completed,94,264,0.8969903399722053,0.555398067994441,0
STU00818,CRS00328,Not completed,97,33,0.0163383105704046,0.3912676621140809,0
STU00818,CRS00216,Completed,73,167,0.3975587548767831,0.7715117509753566,1
STU00818,CRS00240,Not completed,86,246,0.2240408894117935,0.3888081778823588,0
STU00818,CRS00293,Not completed,98,62,0.9770953769715832,0.5874190753943167,0
STU00818,CRS00075,Not completed,70,148,0.3636089283202853,0.352721785664057,0
STU00818,CRS00243,Completed,84,182,0.7410259402758181,0.8842051880551636,1
STU00818,CRS00019,Completed,86,58,0.5419413899164599,0.852388277983292,1
STU00818,CRS00473,Completed,67,21,0.657428645645519,0.7994857291291039,1
STU00818,CRS00313,Not completed,99,184,0.379879924419559,0.4719759848839118,0
STU00818,CRS00043,Not completed,71,150,0.0792589661206895,0.2998517932241378,0
STU00818,CRS00220,Completed,97,118,0.6741322714344288,0.9228264542868858,1
STU00818,CRS00210,Not completed,67,117,0.5923458472936297,0.3864691694587259,0
STU00819,CRS00379,Not completed,82,256,0.9197978728959108,0.5119595745791822,0
STU00819,CRS00436,Completed,91,77,0.7792611536614918,0.9198522307322984,1
STU00819,CRS00492,Not completed,81,289,0.4265775408889293,0.4093155081777859,0
STU00819,CRS00426,Completed,99,281,0.8020328855257693,0.956406577105154,1
STU00819,CRS00390,Not completed,67,228,0.9815105421506188,0.4643021084301237,0
STU00819,CRS00351,Not completed,84,86,0.1137770154520814,0.3587554030904163,0
STU00819,CRS00442,Not completed,63,247,0.4704435329583185,0.3460887065916637,0
STU00819,CRS00487,Not completed,88,26,0.1389350057461087,0.3797870011492217,0
STU00819,CRS00453,Completed,61,56,0.0292361616013191,0.6498472323202639,1
STU00819,CRS00342,Not completed,88,279,0.4498210145834597,0.441964202916692,0
STU00819,CRS00467,Completed,70,82,0.0265922917485759,0.6853184583497152,1
STU00819,CRS00410,Completed,89,222,0.623825334183028,0.8807650668366056,1
